match_id,minute,second,team,player,card,advantage,offensive
3857267,49,18,Senegal,Pathé Ismaël Ciss,,False,False
3857267,49,57,Ecuador,Angelo Smit Preciado Quiñónez,,False,False
3857267,51,3,Ecuador,Jeremy Leonel Sarmiento Morante,,False,False
3857267,57,45,Senegal,Boulaye Dia,,False,False
3857267,58,45,Ecuador,Gonzalo Jordy Plata Jiménez,,False,False
3857267,59,31,Ecuador,Angelo Smit Preciado Quiñónez,,False,False
3857267,61,43,Ecuador,José Adoni Cifuentes Charcopa,,False,False
3857267,64,39,Ecuador,Djorkaeff Neicer Reasco González,,False,False
3857267,65,30,Senegal,Idrissa Gana Gueye,Yellow Card,False,False
3857267,68,45,Ecuador,Jeremy Leonel Sarmiento Morante,,False,False
3857267,84,28,Senegal,Boulaye Dia,,False,False
3857267,85,8,Senegal,Nampalys Mendy,,False,False
3857267,85,59,Ecuador,Felix Eduardo Torres Caicedo,,False,False
3857267,87,0,Ecuador,Piero Martín Hincapié Reyna,,False,False
3857267,90,37,Ecuador,Jackson Gabriel Porozo Vernaza,,False,False
3857267,93,13,Senegal,Cheikh Ahmadou Bamba Mbacke Dieng,,False,True
3857267,95,57,Ecuador,Pervis Josué Estupiñán Tenorio,,False,False
3869117,13,47,Netherlands,Denzel Dumfries,,False,True
3869117,29,55,Netherlands,Jurriën David Norman Timber,,False,False
3869117,35,11,United States,Walker Zimmerman,,False,False
3869117,39,43,Netherlands,Jurriën David Norman Timber,,False,False
3869117,49,51,Netherlands,Jurriën David Norman Timber,,False,False
3869117,54,50,Netherlands,Steven Bergwijn,,False,False
3869117,58,1,Netherlands,Virgil van Dijk,,False,False
3869117,59,24,Netherlands,Teun Koopmeiners,Yellow Card,False,False
3869117,61,24,Netherlands,Virgil van Dijk,,False,False
3869117,67,54,United States,Brenden Aaronson,,False,False
3869117,79,3,Netherlands,Frenkie de Jong,,True,False
3869117,83,16,Netherlands,Cody Mathès Gakpo,,False,False
3869117,84,3,United States,DeAndre Yedlin,,False,False
3869117,86,34,Netherlands,Frenkie de Jong,Yellow Card,False,False
3869117,90,41,United States,DeAndre Yedlin,,False,False
3869117,95,27,United States,Brenden Aaronson,,False,False
3857269,0,22,Switzerland,Fabian Rieder,,False,False
3857269,2,10,Switzerland,Silvan Widmer,,False,False
3857269,3,53,Brazil,Carlos Henrique Casimiro,,False,False
3857269,10,39,Switzerland,Nico Elvedi,,False,False
3857269,13,4,Brazil,Alex Sandro Lobo Silva,,False,False
3857269,13,50,Brazil,Carlos Henrique Casimiro,,False,False
3857269,16,45,Switzerland,Fabian Rieder,,False,False
3857269,18,6,Switzerland,Fabian Rieder,,False,False
3857269,22,6,Brazil,Thiago Emiliano da Silva,,False,False
3857269,25,8,Switzerland,Silvan Widmer,,False,False
3857269,28,22,Switzerland,Ruben Vargas,,False,False
3857269,30,51,Switzerland,Remo Freuler,,False,False
3857269,46,42,Brazil,Thiago Emiliano da Silva,,False,False
3857269,47,44,Brazil,Éder Gabriel Militão,,False,False
3857269,49,51,Switzerland,Fabian Rieder,Yellow Card,False,False
3857269,51,24,Brazil,Frederico Rodrigues Santos,Yellow Card,False,False
3857269,56,47,Switzerland,Ruben Vargas,,False,False
3857269,58,51,Brazil,Éder Gabriel Militão,,False,False
3857269,60,23,Switzerland,Manuel Obafemi Akanji,,False,False
3857269,67,22,Brazil,Carlos Henrique Casimiro,,False,False
3857269,68,19,Switzerland,Manuel Obafemi Akanji,,False,False
3857269,74,25,Switzerland,Silvan Widmer,,False,False
3857269,78,4,Switzerland,Ricardo Iván Rodríguez Araya,,False,False
3857269,86,12,Switzerland,Michel Aebischer,,True,False
3857269,87,35,Switzerland,Nico Elvedi,,False,False
3857269,89,0,Switzerland,Granit Xhaka,,False,False
3857269,90,48,Brazil,Éder Gabriel Militão,,False,False
3857269,92,48,Switzerland,Granit Xhaka,,False,False
3857275,6,49,France,Aurélien Djani Tchouaméni,,False,False
3857275,13,31,France,Jordan Veretout,,False,False
3857275,15,23,France,Eduardo Camavinga,,False,False
3857275,27,20,Tunisia,Wajdi Kechrida,Yellow Card,False,False
3857275,28,50,France,Youssouf Fofana,,True,False
3857275,32,54,France,Jordan Veretout,,False,False
3857275,35,13,Tunisia,Mohamed Ali Ben Romdhane,,False,False
3857275,37,13,Tunisia,Wahbi Khazri,,True,False
3857275,40,39,Tunisia,Aïssa Bilal Laïdouni,,True,False
3857275,46,1,Tunisia,Ellyes Joris Skhiri,,False,False
3857275,46,59,Tunisia,Yassine Meriah,,False,False
3857275,53,49,Tunisia,Wajdi Kechrida,,False,False
3857275,59,28,France,Randal Kolo Muani,,False,False
3857275,65,34,France,Aurélien Djani Tchouaméni,,False,False
3857275,69,57,Tunisia,Issam Jebali,,False,False
3857275,71,23,France,Randal Kolo Muani,,True,False
3857275,74,17,Tunisia,Anis Ben Slimane,,False,False
3857275,77,5,Tunisia,Aïssa Bilal Laïdouni,,False,False
3857275,78,23,Tunisia,Ellyes Joris Skhiri,,True,False
3857275,81,55,Tunisia,Aïssa Bilal Laïdouni,,False,False
3857275,82,21,Tunisia,Ellyes Joris Skhiri,,False,False
3857275,85,32,Tunisia,Issam Jebali,,False,False
3857275,91,10,Tunisia,Ghilane Chalali,,False,False
3857275,93,45,Tunisia,Issam Jebali,,False,False
3857268,2,19,Canada,Tajon Buchanan,,False,False
3857268,4,1,Belgium,Michy Batshuayi Tunga,,False,False
3857268,7,10,Belgium,Yannick Ferreira Carrasco,Yellow Card,False,False
3857268,14,33,Canada,Jonathan David,,True,False
3857268,16,50,Canada,Alistair Johnston,,False,False
3857268,19,20,Canada,Tajon Buchanan,,False,False
3857268,21,9,Canada,Atiba Hutchinson,,False,False
3857268,21,56,Canada,Richie Laryea,,False,False
3857268,24,57,Canada,Alistair Johnston,,False,False
3857268,26,26,Canada,Alphonso Davies,,False,False
3857268,27,0,Canada,Stephen Antunes Eustáquio,,False,False
3857268,40,11,Canada,Atiba Hutchinson,,False,False
3857268,45,12,Belgium,Michy Batshuayi Tunga,,False,False
3857268,45,22,Canada,Steven de Sousa Vitoria,,False,False
3857268,46,46,Belgium,Axel Witsel,,False,False
3857268,47,8,Belgium,Amadou Onana,,False,False
3857268,52,52,Belgium,Thomas Meunier,Yellow Card,False,False
3857268,55,48,Belgium,Amadou Onana,Yellow Card,False,True
3857268,58,23,Canada,Alphonso Davies,,False,False
3857268,59,19,Belgium,Thomas Meunier,,False,False
3857268,64,18,Belgium,Leander Dendoncker,,False,False
3857268,71,32,Belgium,Michy Batshuayi Tunga,,False,False
3857268,78,43,Belgium,Timothy Castagne,,False,False
3857268,80,37,Canada,Alphonso Davies,Yellow Card,False,False
3857268,81,37,Canada,Liam Millar,,False,False
3857268,82,38,Canada,Alistair Johnston,Yellow Card,False,False
3869219,0,58,Croatia,Dejan Lovren,,False,False
3869219,11,51,Japan,Yuto Nagatomo,,False,False
3869219,15,18,Croatia,Luka Modrić,,False,True
3869219,17,17,Croatia,Joško Gvardiol,,False,False
3869219,20,47,Japan,Maya Yoshida,,False,False
3869219,22,2,Japan,Ritsu Doan,,False,False
3869219,34,13,Japan,Yuto Nagatomo,,False,False
3869219,38,27,Japan,Maya Yoshida,,False,False
3869219,49,56,Croatia,Ivan Perišić,,False,False
3869219,61,2,Croatia,Borna Barišić,,False,False
3869219,70,4,Croatia,Borna Barišić,,False,False
3869219,70,46,Japan,Takuma Asano,,False,False
3869219,73,8,Japan,Hidemasa Morita,,False,False
3869219,75,38,Croatia,Ante Budimir,,False,True
3869219,77,23,Croatia,Borna Barišić,,False,False
3869219,78,30,Croatia,Marcelo Brozović,,False,False
3869219,80,38,Japan,Wataru Endo,,False,False
3869219,82,1,Croatia,Ante Budimir,,False,False
3869219,82,40,Japan,Hidemasa Morita,,False,False
3869219,87,3,Croatia,Ivan Perišić,,False,False
3869219,87,39,Japan,Hiroki Sakai,,False,False
3869219,89,30,Croatia,Mateo Kovačić,Yellow Card,False,False
3869219,90,40,Japan,Hiroki Sakai,,False,False
3869219,91,13,Croatia,Ante Budimir,,False,False
3869219,94,35,Japan,Takehiro Tomiyasu,,False,False
3869219,97,19,Croatia,Luka Modrić,,False,False
3869219,101,9,Croatia,Borna Barišić,,False,False
3869219,109,0,Japan,Ao Tanaka,,False,False
3869219,115,26,Croatia,Borna Barišić,Yellow Card,False,False
3857293,0,42,Ghana,Mohammed Kudus,,False,False
3857293,4,42,Ghana,Jordan Ayew,,False,True
3857293,6,25,Uruguay,Rodrigo Bentancur Colmán,,False,False
3857293,7,9,Ghana,Abdul Rahman Baba,,False,False
3857293,9,6,Uruguay,Federico Santiago Valverde Dipetta,,False,False
3857293,11,47,Ghana,Salis Abdul Samed,,False,False
3857293,15,3,Uruguay,Sergio Rochet Álvarez,,False,False
3857293,21,17,Uruguay,Rodrigo Bentancur Colmán,,False,False
3857293,29,14,Uruguay,Rodrigo Bentancur Colmán,,False,False
3857293,29,55,Ghana,Alidu Seidu,,False,False
3857293,38,34,Uruguay,Federico Santiago Valverde Dipetta,,False,False
3857293,41,19,Ghana,Mohamed Salisu,,False,False
3857293,43,12,Ghana,Thomas Teye Partey,,False,False
3857293,44,54,Uruguay,Guillermo Varela Olivera,,False,False
3857293,48,48,Ghana,Jordan Ayew,,False,False
3857293,50,45,Uruguay,Mathías Olivera Miramontes,,False,False
3857293,52,35,Ghana,Salis Abdul Samed,,False,False
3857293,53,7,Ghana,Abdul Rahman Baba,,False,False
3857293,53,50,Ghana,Mohamed Salisu,,False,False
3857293,59,32,Uruguay,Federico Santiago Valverde Dipetta,,False,False
3857293,61,29,Ghana,Salis Abdul Samed,,False,False
3857293,62,7,Uruguay,Guillermo Varela Olivera,,False,False
3857293,66,32,Ghana,Mohammed Kudus,,False,False
3857293,72,51,Ghana,Antoine Semenyo,,True,False
3857293,75,55,Ghana,Daniel Amartey,,True,False
3857293,83,32,Ghana,Abdul Rahman Baba,,False,False
3857293,85,2,Ghana,Kamaldeen Sulemana,Yellow Card,False,False
3857293,86,4,Uruguay,Sebastián Coates Nión,Yellow Card,False,False
3857293,90,45,Ghana,Antoine Semenyo,,True,False
3857293,91,11,Ghana,Thomas Teye Partey,,False,False
3857293,92,41,Ghana,Abdul Rahman Baba,,False,False
3857293,98,27,Ghana,Alidu Seidu,Yellow Card,False,False
3857274,6,3,Netherlands,Jurriën David Norman Timber,,False,False
3857274,9,57,Netherlands,Jurriën David Norman Timber,,False,False
3857274,12,10,Netherlands,Steven Bergwijn,,False,False
3857274,13,26,Ecuador,Michael Steveen Estrada Martínez,,False,False
3857274,19,15,Netherlands,Denzel Dumfries,,False,False
3857274,20,0,Netherlands,Denzel Dumfries,,True,False
3857274,21,11,Netherlands,Teun Koopmeiners,,False,False
3857274,21,47,Netherlands,Denzel Dumfries,,False,False
3857274,25,31,Netherlands,Jurriën David Norman Timber,,False,False
3857274,28,31,Ecuador,Pervis Josué Estupiñán Tenorio,,False,False
3857274,30,54,Ecuador,Moisés Isaac Caicedo Corozo,,False,False
3857274,36,45,Ecuador,Moisés Isaac Caicedo Corozo,,False,True
3857274,38,24,Ecuador,Piero Martín Hincapié Reyna,,False,False
3857274,42,59,Netherlands,Frenkie de Jong,,False,False
3857274,45,17,Ecuador,Piero Martín Hincapié Reyna,,False,False
3857274,46,1,Netherlands,Jurriën David Norman Timber,,False,False
3857274,46,33,Netherlands,Teun Koopmeiners,,False,False
3857274,53,28,Ecuador,Michael Steveen Estrada Martínez,,False,False
3857274,56,13,Ecuador,Jhegson Sebastián Méndez Carabalí,Yellow Card,True,False
3857274,56,20,Ecuador,Piero Martín Hincapié Reyna,,False,False
3857274,60,31,Netherlands,Denzel Dumfries,,False,False
3857274,66,20,Ecuador,Michael Steveen Estrada Martínez,,False,False
3857274,70,18,Netherlands,Cody Mathès Gakpo,,False,False
3857274,74,3,Ecuador,Enner Remberto Valencia Lastra,,False,False
3857274,74,23,Netherlands,Steven Berghuis,,False,False
3857274,76,33,Netherlands,Jurriën David Norman Timber,,False,False
3857274,78,24,Netherlands,Jurriën David Norman Timber,,False,False
3857274,84,41,Ecuador,Pervis Josué Estupiñán Tenorio,,False,False
3857274,85,0,Ecuador,Moisés Isaac Caicedo Corozo,,False,False
3869152,0,18,Poland,Bartosz Bereszyński,,False,False
3869152,2,37,Poland,Przemysław Frankowski,,True,False
3869152,6,17,France,Theo Bernard François Hernández,,False,False
3869152,11,35,Poland,Robert Lewandowski,,False,False
3869152,15,35,France,Adrien Rabiot,,False,False
3869152,24,42,France,Ousmane Dembélé,,False,False
3869152,30,55,France,Aurélien Djani Tchouaméni,Yellow Card,False,False
3869152,35,33,France,Dayotchanculle Upamecano,,False,False
3869152,39,44,Poland,Grzegorz Krychowiak,,False,False
3869152,46,53,Poland,Kamil Glik,,False,False
3869152,46,14,Poland,Bartosz Bereszyński,Yellow Card,False,False
3869152,49,11,France,Olivier Giroud,,True,False
3869152,56,47,France,Raphaël Varane,,False,False
3869152,60,16,Poland,Grzegorz Krychowiak,,True,False
3869152,69,45,France,Dayotchanculle Upamecano,,False,False
3869152,80,9,Poland,Nicola Zalewski,,False,False
3869152,81,43,Poland,Robert Lewandowski,,False,False
3869152,84,59,France,Kylian Mbappé Lottin,,False,False
3869152,86,52,France,Youssouf Fofana,,False,False
3869152,87,44,Poland,Matty Cash,Yellow Card,False,False
3869152,95,3,France,Dayotchanculle Upamecano,,False,False
3857260,2,46,Mexico,Edson Omar Álvarez Velázquez,,False,False
3857260,10,23,Saudi Arabia,Saleh Khalid Al Shehri,,False,False
3857260,11,35,Mexico,Luis Gerardo Chávez Magallón,,False,False
3857260,14,56,Mexico,Edson Omar Álvarez Velázquez,Yellow Card,False,False
3857260,17,14,Saudi Arabia,Mohammed Kanoo,,False,False
3857260,23,56,Saudi Arabia,Ali Al Hassan,,False,False
3857260,27,44,Saudi Arabia,Saleh Khalid Al Shehri,Yellow Card,False,False
3857260,29,2,Mexico,Jesús Daniel Gallardo Vasconcelos,,False,False
3857260,31,49,Saudi Arabia,Abdulelah Al Amri,,False,False
3857260,33,10,Saudi Arabia,Salem Mohammed Al Dawsari,,False,False
3857260,33,22,Saudi Arabia,Ali Al Hassan,Yellow Card,False,False
3857260,37,11,Mexico,Jorge Eduardo Sánchez Ramos,,False,False
3857260,39,16,Saudi Arabia,Riyadh Sharahili,,True,False
3857260,39,52,Saudi Arabia,Riyadh Sharahili,,False,False
3857260,43,1,Mexico,Henry Josué Martín Mex,,False,False
3857260,43,44,Saudi Arabia,Sultan Abdullah Salim Al Ghannam,,False,False
3857260,46,7,Mexico,César Jasib Montes Castro,,False,False
3857260,47,21,Mexico,Orbelín Pineda Alvarado,,False,False
3857260,50,31,Mexico,Henry Josué Martín Mex,,False,False
3857260,45,16,Saudi Arabia,Riyadh Sharahili,,False,False
3857260,47,58,Mexico,Edson Omar Álvarez Velázquez,,False,False
3857260,49,42,Saudi Arabia,Riyadh Sharahili,,False,False
3857260,51,0,Saudi Arabia,Hassan Mohammed Al-Tambakti,Yellow Card,False,False
3857260,57,6,Saudi Arabia,Hassan Mohammed Al-Tambakti,,False,False
3857260,60,48,Mexico,Orbelín Pineda Alvarado,,False,False
3857260,68,39,Saudi Arabia,Mohammed Kanoo,,False,False
3857260,71,1,Saudi Arabia,Riyadh Sharahili,,False,False
3857260,72,7,Mexico,Héctor Alfredo Moreno Herrera,,False,True
3857260,73,5,Mexico,Hirving Rodrigo Lozano Bahena,,False,False
3857260,80,27,Saudi Arabia,Abdullah Mohammed Madu,Yellow Card,False,False
3857260,83,4,Saudi Arabia,Salem Mohammed Al Dawsari,,False,False
3857260,83,52,Mexico,Jorge Eduardo Sánchez Ramos,,False,False
3857260,87,36,Mexico,César Jasib Montes Castro,,False,False
3857260,90,23,Saudi Arabia,Abdulelah Al Amri,Yellow Card,False,False
3857260,92,43,Saudi Arabia,Hattan Babhir,,False,False
3857260,93,25,Mexico,Rogelio Gabriel Funes Mori,,False,False
3857260,95,35,Mexico,Rogelio Gabriel Funes Mori,,False,False
3857260,96,47,Saudi Arabia,Hattan Babhir,Yellow Card,False,False
3857260,97,15,Mexico,Raúl Alonso Jiménez Rodríguez,,False,False
3857289,1,3,Mexico,José Andrés Guardado Hernández,,False,False
3857289,4,16,Mexico,Ernesto Alexis Vega Rojas,,False,True
3857289,8,23,Argentina,Gonzalo Ariel Montiel,,False,False
3857289,10,15,Mexico,Luis Gerardo Chávez Magallón,,False,False
3857289,13,17,Mexico,José Andrés Guardado Hernández,,False,False
3857289,15,25,Mexico,Héctor Miguel Herrera López,,False,False
3857289,19,11,Argentina,Nicolás Hernán Otamendi,,False,False
3857289,21,29,Mexico,Néstor Alejandro Araújo Razo,Yellow Card,False,False
3857289,27,11,Argentina,Marcos Javier Acuña,,False,True
3857289,30,24,Mexico,Hirving Rodrigo Lozano Bahena,,False,False
3857289,31,6,Mexico,Héctor Miguel Herrera López,,False,False
3857289,32,24,Mexico,Ernesto Alexis Vega Rojas,,False,False
3857289,33,51,Argentina,Lisandro Martínez,,False,False
3857289,34,59,Mexico,Hirving Rodrigo Lozano Bahena,,False,False
3857289,42,35,Argentina,Gonzalo Ariel Montiel,Yellow Card,False,False
3857289,46,55,Argentina,Lionel Andrés Messi Cuccittini,,False,False
3857289,45,45,Mexico,Néstor Alejandro Araújo Razo,,False,False
3857289,46,23,Argentina,Alexis Mac Allister,,False,False
3857289,49,25,Mexico,Érick Gabriel Gutiérrez Galaviz,Yellow Card,False,False
3857289,53,0,Argentina,Lionel Andrés Messi Cuccittini,,False,False
3857289,58,24,Argentina,Lisandro Martínez,,False,False
3857289,65,53,Mexico,Héctor Miguel Herrera López,Yellow Card,False,False
3857289,70,23,Argentina,Julián Álvarez,,False,False
3857289,73,40,Mexico,Luis Gerardo Chávez Magallón,,False,False
3857289,74,40,Argentina,Nicolás Hernán Otamendi,,False,False
3857289,76,50,Mexico,Raúl Alonso Jiménez Rodríguez,,True,False
3857289,78,4,Mexico,Héctor Miguel Herrera López,,False,False
3857289,79,2,Mexico,Jesús Daniel Gallardo Vasconcelos,,False,False
3857289,80,47,Argentina,Exequiel Alejandro Palacios,,False,False
3857289,88,35,Argentina,Enzo Fernandez,,False,False
3857289,88,47,Mexico,Roberto Carlos Alvarado Hernández,Yellow Card,False,False
3857289,89,26,Mexico,Héctor Alfredo Moreno Herrera,,False,False
3857289,90,20,Mexico,Héctor Miguel Herrera López,,True,False
3857289,90,40,Argentina,Nicolás Hernán Otamendi,,False,False
3857289,93,5,Argentina,Lionel Andrés Messi Cuccittini,,False,False
3857289,95,26,Mexico,Jesús Daniel Gallardo Vasconcelos,,False,False
3857255,6,34,Spain,Pau Francisco Torres,,False,False
3857255,10,26,Japan,Daichi Kamada,,True,False
3857255,17,50,Spain,Daniel Olmo Carvajal,,False,False
3857255,19,48,Japan,Shogo Taniguchi,,False,False
3857255,27,6,Japan,Hidemasa Morita,,False,False
3857255,29,57,Spain,Alejandro Balde Martínez,,True,False
3857255,31,24,Japan,Daizen Maeda,,False,False
3857255,32,27,Japan,Shogo Taniguchi,,False,False
3857255,38,24,Japan,Ko Itakura,Yellow Card,False,False
3857255,43,31,Japan,Shogo Taniguchi,Yellow Card,False,False
3857255,44,20,Japan,Maya Yoshida,Yellow Card,False,False
3857255,45,23,Spain,Alejandro Balde Martínez,,False,False
3857255,54,0,Spain,Rodrigo Hernández Cascante,,False,False
3857255,54,50,Spain,Rodrigo Hernández Cascante,,False,False
3857255,61,48,Japan,Ritsu Doan,,True,False
3857255,63,50,Spain,Pedro González López,,False,False
3857255,69,2,Japan,Kaoru Mitoma,,False,False
3857255,81,38,Spain,Sergio Busquets i Burgos,,False,False
3857255,82,39,Japan,Kaoru Mitoma,,False,False
3857298,1,28,Portugal,Cristiano Ronaldo dos Santos Aveiro,,False,False
3857298,2,37,Ghana,Abdul Rahman Baba,,False,False
3857298,10,46,Ghana,Thomas Teye Partey,,False,False
3857298,14,29,Portugal,Rúben Diogo Da Silva Neves,,False,False
3857298,19,17,Ghana,Alidu Seidu,,False,False
3857298,23,39,Portugal,Rúben Diogo Da Silva Neves,,False,False
3857298,24,51,Portugal,João Félix Sequeira,,False,False
3857298,26,3,Ghana,Alexander Djiku,,True,False
3857298,26,30,Ghana,Iñaki Williams Arthuer,,False,False
3857298,29,3,Ghana,Salis Abdul Samed,,False,False
3857298,30,26,Portugal,Cristiano Ronaldo dos Santos Aveiro,,False,False
3857298,31,14,Ghana,Daniel Amartey,,False,False
3857298,31,42,Ghana,Abdul Rahman Baba,,False,False
3857298,33,35,Ghana,André Ayew Pelé,,False,False
3857298,37,38,Ghana,Mohamed Salisu,,False,False
3857298,41,36,Portugal,João Félix Sequeira,,False,False
3857298,42,35,Ghana,Mohamed Salisu,,False,False
3857298,43,12,Portugal,Otávio Edmilson da Silva Monteiro,,False,False
3857298,44,55,Ghana,Mohammed Kudus,Yellow Card,False,False
3857298,45,46,Portugal,João Félix Sequeira,,False,False
3857298,47,43,Portugal,Otávio Edmilson da Silva Monteiro,,False,False
3857298,48,14,Ghana,André Ayew Pelé,Yellow Card,False,False
3857298,50,35,Portugal,Bernardo Mota Veiga de Carvalho e Silva,,True,False
3857298,51,6,Ghana,Abdul Rahman Baba,,False,False
3857298,51,26,Ghana,Alidu Seidu,,False,False
3857298,53,40,Portugal,Otávio Edmilson da Silva Monteiro,,False,False
3857298,56,40,Ghana,Alidu Seidu,Yellow Card,False,False
3857298,60,24,Portugal,Rúben Santos Gato Alves Dias,,False,False
3857298,61,55,Ghana,Mohamed Salisu,,False,False
3857298,69,31,Ghana,Tariq Lamptey,,False,False
3857298,81,43,Portugal,Rafael Alexandre Conceição Leão,,False,False
3857298,89,30,Portugal,Danilo Luís Hélio Pereira,Yellow Card,False,False
3857298,93,18,Ghana,Osman Bukari,,False,False
3857298,94,28,Portugal,Bruno Miguel Borges Fernandes,Yellow Card,False,False
3857298,96,35,Ghana,Daniel Amartey,,False,False
3857300,2,41,Argentina,Leandro Daniel Paredes,,False,False
3857300,3,17,Saudi Arabia,Abdulelah Saad Hameed Al-Malki,,False,False
3857300,5,59,Saudi Arabia,Saud Abdullah Abdul Hamid,,False,False
3857300,14,17,Argentina,Alejandro Darío Gómez,,False,False
3857300,21,24,Saudi Arabia,Saleh Khalid Al Shehri,,True,False
3857300,24,32,Saudi Arabia,Saleh Khalid Al Shehri,,False,False
3857300,25,7,Saudi Arabia,Saud Abdullah Abdul Hamid,,False,False
3857300,28,45,Argentina,Cristian Gabriel Romero,,False,False
3857300,30,21,Argentina,Rodrigo Javier De Paul,,False,False
3857300,34,59,Saudi Arabia,Mohammed Kanoo,,False,False
3857300,35,56,Saudi Arabia,Salem Mohammed Al Dawsari,,False,False
3857300,38,50,Saudi Arabia,Abdulelah Saad Hameed Al-Malki,,False,False
3857300,40,51,Saudi Arabia,Abdulelah Saad Hameed Al-Malki,,False,False
3857300,49,20,Saudi Arabia,Ali Albulayhi,,False,False
3857300,50,36,Saudi Arabia,Saud Abdullah Abdul Hamid,,False,False
3857300,54,32,Saudi Arabia,Abdulelah Saad Hameed Al-Malki,,False,False
3857300,55,6,Saudi Arabia,Nawaf Shaker Al Abid,,False,False
3857300,55,14,Saudi Arabia,Mohammed Kanoo,,False,False
3857300,56,40,Argentina,Lionel Andrés Messi Cuccittini,,False,False
3857300,57,48,Saudi Arabia,Saud Abdullah Abdul Hamid,,False,False
3857300,59,8,Argentina,Lautaro Javier Martínez,,False,False
3857300,63,54,Saudi Arabia,Firas Tariq Nasser Al Albirakan,,False,False
3857300,66,24,Saudi Arabia,Abdulelah Saad Hameed Al-Malki,Yellow Card,False,False
3857300,73,44,Argentina,Nahuel Molina Lucero,,False,False
3857300,76,37,Saudi Arabia,Saud Abdullah Abdul Hamid,,False,False
3857300,78,1,Saudi Arabia,Mohammed Kanoo,,False,False
3857300,81,2,Saudi Arabia,Saud Abdullah Abdul Hamid,Yellow Card,False,False
3857300,88,55,Saudi Arabia,Yasir Gharsan Al Shahrani,,False,False
3857300,89,10,Saudi Arabia,Haitham Mohammed Asiri,,False,False
3857261,5,18,England,Jordan Brian Henderson,,False,False
3857261,6,31,England,Declan Rice,,False,False
3857261,13,1,Wales,Neco Williams,,False,False
3857261,16,24,Wales,Chris Mepham,,False,False
3857261,20,15,Wales,Kieffer Roberto Francisco Moore,,False,False
3857261,21,0,Wales,Neco Williams,,True,False
3857261,22,11,Wales,Ben Davies,,False,False
3857261,26,36,England,Phil Foden,,False,False
3857261,27,54,Wales,Joe Allen,,True,False
3857261,28,4,England,Jordan Brian Henderson,,False,False
3857261,28,39,Wales,Daniel James,Yellow Card,False,False
3857261,36,12,England,Harry Maguire,,False,False
3857261,43,10,Wales,Aaron Ramsey,,False,False
3857261,45,45,England,Kyle Walker,,False,False
3857261,46,34,Wales,Brennan Johnson,,False,False
3857261,47,56,Wales,Joe Rodon,,False,False
3857261,52,33,Wales,Aaron Ramsey,,False,False
3857261,53,16,England,Jordan Brian Henderson,,True,False
3857261,56,24,Wales,Brennan Johnson,,False,False
3857261,60,34,Wales,Aaron Ramsey,Yellow Card,False,False
3857261,72,19,England,Phil Foden,,True,False
3857261,75,39,Wales,Joseff Morrell,,True,False
3857261,76,0,England,Trent Alexander-Arnold,,False,False
3857261,78,29,England,Kalvin Phillips,,False,False
3857261,82,1,England,Harry Maguire,,False,False
3857261,86,54,Wales,Chris Mepham,,False,False
3857261,87,36,Wales,Ethan Ampadu,,False,False
3857261,88,0,Wales,Kieffer Roberto Francisco Moore,,False,False
3857261,89,2,Wales,Ethan Ampadu,,False,False
3857261,91,33,Wales,Chris Mepham,,False,False
3869519,5,53,Argentina,Cristian Gabriel Romero,,True,False
3869519,6,0,Croatia,Mario Pašalić,,False,False
3869519,12,21,Croatia,Luka Modrić,,False,False
3869519,18,25,Argentina,Cristian Gabriel Romero,,False,False
3869519,25,55,Argentina,Lionel Andrés Messi Cuccittini,,True,False
3869519,25,59,Argentina,Rodrigo Javier De Paul,,True,False
3869519,26,3,Argentina,Nicolás Alejandro Tagliafico,,False,False
3869519,31,10,Croatia,Dominik Livaković,Yellow Card,False,False
3869519,35,13,Argentina,Julián Álvarez,,False,False
3869519,37,21,Argentina,Enzo Fernandez,,True,False
3869519,40,36,Croatia,Marcelo Brozović,,True,False
3869519,49,7,Croatia,Marcelo Brozović,,False,False
3869519,46,5,Argentina,Nicolás Hernán Otamendi,,False,False
3869519,49,15,Argentina,Nicolás Alejandro Tagliafico,,False,False
3869519,52,50,Argentina,Rodrigo Javier De Paul,,False,False
3869519,57,9,Argentina,Julián Álvarez,,False,False
3869519,60,31,Argentina,Leandro Daniel Paredes,,False,False
3869519,63,16,Croatia,Josip Juranović,,False,False
3869519,64,29,Argentina,Lionel Andrés Messi Cuccittini,,False,False
3869519,65,36,Argentina,Julián Álvarez,,False,False
3869519,66,29,Croatia,Mislav Oršić,,False,False
3869519,67,31,Argentina,Cristian Gabriel Romero,Yellow Card,False,False
3869519,70,52,Argentina,Nicolás Hernán Otamendi,,False,False
3869519,72,53,Argentina,Nicolás Alejandro Tagliafico,,False,False
3869519,77,14,Argentina,Exequiel Alejandro Palacios,,True,False
3869519,82,1,Croatia,Marko Livaja,,False,False
3869519,86,53,Argentina,Paulo Bruno Exequiel Dybala,,False,False
3869519,89,16,Croatia,Nikola Vlašić,,True,False
3869519,89,22,Croatia,Lovro Majer,,False,False
3869519,91,51,Argentina,Exequiel Alejandro Palacios,,False,False
3857291,3,22,Spain,Aymeric Laporte,,False,False
3857291,14,23,Costa Rica,Francisco Javier Calvo Quesada,,False,False
3857291,15,21,Spain,Marco Asensio Willemsen,,False,False
3857291,17,17,Spain,Jordi Alba Ramos,,False,False
3857291,28,51,Costa Rica,Óscar Esau Duarte Gaitán,,False,False
